,FOM1,OFFSCORE,DEFSCORE,PFOM,SeedDiff,FTScore,ClassDiff,OPFOMDIF
428,0.537482517483,0.95,0.95,0.798203875285,-8.0,-0.660746957179,-1.0,0.0511088827501
429,0.487654320988,0.95,0.906037735849,0.370383668055,3.0,2.25,1.0,0.0189982211788
430,0.395,0.438873239437,0.438873239437,0.525986942504,7.0,-0.710503405953,0.0,0.0380959116089
431,0.322068965517,0.05,0.854285714286,0.289437655303,3.0,-1.84881972766,1.0,0.0594422358021
432,0.309541284404,0.95,0.95,0.95,8.0,5.03854964014,-2.0,-1.11022302463e-16
433,0.705454545455,0.95,0.219024390244,0.270381679389,-4.0,1.7376128167,0.0,0.0360658613029
434,0.331502590674,0.95,0.95,0.05,-1.0,0.655709342561,-0.0,0.0651552758007
435,0.541739130435,0.510067114094,0.462269503546,0.41737704253,-3.0,0.116561534901,-0.0,-0.00677855434845
436,0.05,0.95,0.95,0.485608615895,-1.0,-0.572239978862,-0.0,0.132698292982
437,0.05,0.95,0.169752066116,0.595034942945,11.0,0.663000713287,0.0,0.25268705567
438,0.460620155039,0.541367521368,0.488549618321,0.487580345772,1.0,2.20530951798,0.0,0.0304714613226
439,0.1,0.05,0.414074074074,0.582641261271,3.0,1.20427274047,0.0,0.144739874984
440,0.721935483871,0.139642857143,0.95,0.8825,-1.0,0.472972972973,0.0,0.0802598740948
441,0.582292993631,0.95,0.95,0.656050428017,-2.0,2.73367404884,0.0,0.0791737330997
442,0.493506493506,0.632846715328,0.632846715328,0.95,-2.0,-1.30089202503,-0.0,-0.0183445835971
443,0.288275862069,0.05,0.484848484848,0.500338263518,-1.0,1.12414622303,0.0,3.68754955509e-05
444,0.705454545455,0.95,0.05,0.49826156482,-1.0,-2.77487777953,-0.0,-0.0305143794223
445,0.370967741935,0.515625,0.515625,0.928235294118,-1.0,2.57046946128,0.0,-0.00582048022444
446,0.746052631579,0.342121212121,0.05,0.464236312389,-2.0,-2.62024836019,-0.0,0.0341628625415
447,0.187204968944,0.290819672131,0.290819672131,0.251388888889,1.0,-0.572223443062,0.0,-0.00301521045329
448,0.840952380952,0.05,0.05,0.177037037037,0.0,-2.21443332163,0.0,-0.0687325312264
449,0.635433070866,0.95,0.414820143885,0.836904620165,-11.0,1.84559491371,-2.0,0.13567126875
450,0.846176470588,0.233962264151,0.319854014599,0.881196581197,-7.0,0.385576193283,1.0,0.108284874226
451,0.57832460733,0.95,0.05,0.748611111111,-3.0,-0.374394213382,1.0,0.103797509754
452,0.788780487805,0.95,0.05,0.95,-15.0,-0.041914983387,-2.0,0.0747390507192
453,0.889444444444,0.95,0.61125,0.534000681563,-13.0,-0.542498360656,0.0,0.0631548731182
454,0.05,0.05,0.05,0.05,15.0,-2.12964426877,2.0,-0.109844499133
455,0.503816793893,0.95,0.561739130435,0.727445255474,9.0,-1.00711042463,1.0,0.000556158531618
456,0.458991596639,0.662372881356,0.05,0.152835820896,11.0,-0.319067395395,1.0,0.0273760482943
457,0.511111111111,0.24696969697,0.24696969697,0.24696969697,1.0,2.31430885591,1.0,0.0320484840356
458,0.261111111111,0.95,0.95,0.95,-11.0,-2.758665717,1.0,0.0565815044666
459,0.49504950495,0.95,0.05,0.873643410853,-5.0,3.13883263653,0.0,-0.00713624081561
460,0.370198675497,0.495652173913,0.385517241379,0.50409338465,-3.0,-0.596603125586,0.0,0.0251887643368
461,0.487603305785,0.389230769231,0.465380116959,0.95,5.0,2.28460911117,-1.0,0.0248351595602
462,0.48951048951,0.05,0.05,0.0922580645161,13.0,-1.66376444893,0.0,0.0064965343323
463,0.496894409938,0.95,0.95,0.95,-1.0,2.85108575516,0.0,0.0274524697058
464,0.493670886076,0.50641025641,0.50641025641,0.281658355664,-5.0,0.716006922872,1.0,-0.02326927397
465,0.773956834532,0.95,0.626946107784,0.05,-1.0,-0.848013572038,1.0,-0.0338591173443
466,0.725454545455,0.05,0.05,0.154782608696,7.0,-0.329540038587,1.0,-0.0385201607447
467,0.05,0.05,0.05,0.05,15.0,-2.25971151229,1.0,-0.212996853457
468,0.540325203252,0.95,0.178848920863,0.272554744526,3.0,0.62275984619,0.0,-0.0455037883513
469,0.412440944882,0.05,0.05,0.588503844282,1.0,-1.03350034385,-1.0,-0.207245816433
470,0.303855421687,0.05,0.518867924528,0.408784920771,9.0,-1.98852589641,0.0,-0.0708059942287
471,0.510948905109,0.95,0.95,0.706531350323,-7.0,-2.60525424908,-1.0,0.00208029839168
472,0.395609756098,0.95,0.95,0.618731818393,-3.0,2.29533678756,0.0,0.0239509887118
473,0.831428571429,0.95,0.493333333333,0.95,-13.0,1.08494592729,-2.0,0.0108725863763
474,0.05,0.342686567164,0.487341772152,0.274933750143,11.0,-0.0941578083139,1.0,0.00923970097421
475,0.609411764706,0.605974025974,0.539083969466,0.778084441378,-9.0,0.921017589043,-1.0,0.00882301201054
476,0.95,0.95,0.503105590062,0.95,-15.0,1.97479545543,-2.0,-0.00850608626255
477,0.805573770492,0.05,0.05,0.513310453769,-7.0,-1.47734840077,0.0,0.00950451429068
478,0.05,0.05,0.95,0.05,13.0,2.49702632788,1.0,-0.051014239696
479,0.519607843137,0.95,0.95,0.95,-9.0,4.69862149994,-2.0,-1.11022302463e-16
480,0.313781512605,0.05,0.95,0.700242133831,5.0,-0.894516358954,-1.0,0.0770536674672
481,0.607777777778,0.801538461538,0.05,0.70638266871,-8.0,0.546816479401,-1.0,0.113720838336
482,0.509433962264,0.05,0.510067114094,0.176090225564,-8.0,0.415405638142,0.0,0.104176096922
483,0.301538461538,0.95,0.942089552239,0.163037974684,5.0,1.10540983607,0.0,0.132438699119
484,0.95,0.95,0.801538461538,0.95,-8.0,2.16076019852,-1.0,0.0931017331893
485,0.492647058824,0.95,0.54380952381,0.825250993001,-8.0,-2.25885661416,-2.0,0.0480128123766
486,0.584475524476,0.05,0.05,0.05,8.0,-0.807772125352,0.0,-0.0113793924439
487,0.230331125828,0.95,0.05,0.473030481902,8.0,2.20179919787,0.0,-0.00726593871675
488,0.158356164384,0.05,0.3409375,0.271127819549,-8.0,-0.416695049247,0.0,0.00235433335836
489,0.837692307692,0.05,0.05,0.05,8.0,-5.52886378423,2.0,-0.0342165352428
490,0.218016528926,0.339016393443,0.95,0.05,7.0,-2.06055339477,0.0,-0.135372882742
491,0.494047619048,0.507462686567,0.799701492537,0.277904659538,-1.0,3.50090784403,1.0,0.0192926796135
492,0.368085106383,0.05,0.352527472527,0.05,8.0,-0.482229965157,1.0,-0.0379345183751
493,0.508064516129,0.95,0.95,0.868235294118,-1.0,0.525240867122,0.0,-0.00793611163405
494,0.0676315789474,0.95,0.814140127389,0.216188157784,7.0,-0.874335874336,2.0,0.194485369656
495,0.364566929134,0.629801324503,0.629801324503,0.33027163163,8.0,2.78571428571,0.0,-0.0494233891301
496,0.489208633094,0.510067114094,0.462269503546,0.646047244812,-3.0,0.116561534901,-1.0,-0.00677855434845
497,0.516393442623,0.05,0.507936507937,0.95,4.0,-1.02123014379,0.0,0.115624185745
498,0.53269035533,0.05,0.05,0.401150918329,-4.0,-1.60486744993,-0.0,0.00196416312895
499,0.160560747664,0.05,0.05,0.05,11.0,-1.01251000572,0.0,-0.127318268432
500,0.268,0.05,0.561126760563,0.141052631579,9.0,4.48144602653,0.0,-0.00715589398124
501,0.95,0.729618320611,0.729618320611,0.05,-7.0,-0.220541902962,-0.0,0.137024284209
502,0.731181102362,0.95,0.83264957265,0.819440559441,-3.0,1.48758630407,0.0,0.143436982421
503,0.591531531532,0.95,0.878139534884,0.476191248314,-4.0,-4.20786778274,-0.0,0.017541351054
504,0.489932885906,0.95,0.588455284553,0.630499020106,-4.0,1.82519864105,-0.0,0.0190778381611
505,0.589411764706,0.95,0.95,0.95,3.0,1.41774738573,0.0,0.109643419734
506,0.414820143885,0.95,0.95,0.612858051164,-1.0,5.38894053315,-0.0,0.0859588760464
507,0.416510067114,0.05,0.582875816993,0.05,2.0,-0.395584988962,-0.0,-0.00705340121683
508,0.503597122302,0.95,0.95,0.613527173474,-1.0,-0.423510160364,-0.0,0.0380434322137
509,0.509803921569,0.05,0.05,0.492869803535,0.0,1.47660623773,0.0,0.0688939015262
510,0.917777777778,0.95,0.95,0.83625,-1.0,5.33557071487,0.0,0.137121465088
511,0.491666666667,0.05,0.05,0.05,4.0,-0.878990573521,0.0,-0.0326567393674
512,0.853770491803,0.05,0.95,0.697841998837,0.0,-0.231578492195,-1.0,-0.00930128996752
513,0.487341772152,0.95,0.95,0.501990071784,0.0,-0.515727552018,0.0,-0.0158073613665
514,0.365648854962,0.05,0.95,0.05,0.0,-1.95458802267,1.0,0.0840515891117
515,0.258095238095,0.118803418803,0.118803418803,0.611222039665,0.0,0.90850536004,-1.0,0.00300017353064
516,0.508474576271,0.95,0.05,0.287596571926,-1.0,0.0936433914431,1.0,0.0881175001853
517,0.608571428571,0.95,0.05,0.95,-11.0,-0.706445880452,-1.0,0.134402862247
518,0.773191489362,0.95,0.95,0.678054186532,-5.0,3.47101449275,0.0,0.166541644162
519,0.05,0.05,0.05,0.265378151261,11.0,-1.43494401828,1.0,-0.0687162030591
520,0.95,0.95,0.05,0.906037735849,-13.0,0.255900917807,-2.0,0.0177298515859
521,0.767770700637,0.585179856115,0.585179856115,0.617369815699,5.0,-0.0198272792023,0.0,0.189497160498
522,0.537730496454,0.05,0.05,0.24776119403,-7.0,-1.81312644283,0.0,0.00270522597606
523,0.508620689655,0.95,0.95,0.95,-9.0,1.67007304774,-2.0,0.10705883528
524,0.49593495935,0.95,0.95,0.95,-9.0,2.26541016425,-2.0,0.0370021754378
525,0.95,0.95,0.95,0.95,-15.0,0.613141585889,-1.0,0.00989019085973
